Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Hourly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly) 
 10/06  01:00:00,3.375,11.596524184827,1267200.,0.0,-1267200.,6.,0.0 
 10/06  02:00:00,2.375,11.3369953731194,1267200.,0.0,-1267200.,6.,0.0 
 10/06  03:00:00,2.625,11.1077627798201,1267200.,0.0,-1267200.,6.,0.0 
 10/06  04:00:00,3.,10.9566215054927,1267200.,0.0,-1267200.,6.,0.0 
 10/06  05:00:00,2.375,10.7421757227132,1267200.,0.0,-1267200.,6.,0.0 
 10/06  06:00:00,1.375,10.4536862383396,1267200.,0.0,-1267200.,6.,0.0 
 10/06  07:00:00,1.,10.2769296312021,1267200.,0.0,-1267200.,6.,0.0 
 10/06  08:00:00,4.75,11.4242312593605,1267200.,0.0,-1267200.,6.,0.0 
 10/06  09:00:00,8.25,13.0317932163982,1267200.,0.0,-1267200.,6.,0.0 
 10/06  10:00:00,10.25,13.6555237063296,1267200.,0.0,-1267200.,6.,0.0 
 10/06  11:00:00,12.25,14.0152498200054,1267200.,0.0,-1267200.,6.,0.0 
 10/06  12:00:00,13.,14.5297890001499,1267200.,0.0,-1267200.,6.,0.0 
 10/06  13:00:00,14.25,15.3188801737637,1267200.,0.0,-1267200.,6.,0.0 
 10/06  14:00:00,14.375,15.866767538663,1267200.,0.0,-1267200.,6.,0.0 
 10/06  15:00:00,15.25,16.1986067131242,1267200.,0.0,-1267200.,6.,0.0 
 10/06  16:00:00,16.,16.2797741482656,1267200.,0.0,-1267200.,6.,0.0 
 10/06  17:00:00,14.75,16.0328416304909,1267200.,0.0,-1267200.,6.,0.0 
 10/06  18:00:00,10.875,15.2503416489837,1267200.,0.0,-1267200.,6.,0.0 
 10/06  19:00:00,7.75,14.3685192894865,1267200.,0.0,-1267200.,6.,0.0 
 10/06  20:00:00,6.375,13.8836953912964,1267200.,0.0,-1267200.,6.,0.0 
 10/06  21:00:00,5.375,13.6151990243749,1267200.,0.0,-1267200.,6.,0.0 
 10/06  22:00:00,4.375,13.3452474791421,1267200.,0.0,-1267200.,6.,0.0 
 10/06  23:00:00,4.,13.087218218641,1267200.,0.0,-1267200.,6.,0.0 
 10/06  24:00:00,4.,12.8711209652591,1267200.,0.0,-1267200.,6.,0.0 
 10/07  01:00:00,3.375,12.6362914340468,1267200.,0.0,-1267200.,7.,0.0 
 10/07  02:00:00,2.375,12.3509016708551,1267200.,0.0,-1267200.,7.,0.0 
 10/07  03:00:00,1.375,12.0592369454421,1267200.,0.0,-1267200.,7.,0.0 
 10/07  04:00:00,0.375,11.7273322150802,1267200.,0.0,-1267200.,7.,0.0 
 10/07  05:00:00,0.625,11.4531704761012,1267200.,0.0,-1267200.,7.,0.0 
 10/07  06:00:00,1.,11.238310956994,1267200.,0.0,-1267200.,7.,0.0 
 10/07  07:00:00,3.5,11.1870870908762,1267200.,0.0,-1267200.,7.,0.0 
 10/07  08:00:00,8.75,12.2886175364027,1267200.,0.0,-1267200.,7.,0.0 
 10/07  09:00:00,12.25,13.7837127889838,1267200.,0.0,-1267200.,7.,0.0 
 10/07  10:00:00,14.25,14.5773742800837,1267200.,0.0,-1267200.,7.,0.0 
 10/07  11:00:00,16.25,15.2585770170866,1267200.,0.0,-1267200.,7.,0.0 
 10/07  12:00:00,18.25,15.839920216726,1267200.,0.0,-1267200.,7.,0.0 
 10/07  13:00:00,20.25,16.1985003689042,1267200.,0.0,-1267200.,7.,0.0 
 10/07  14:00:00,21.625,16.804033572409,1267200.,0.0,-1267200.,7.,0.0 
 10/07  15:00:00,22.,17.2947248638527,1267200.,0.0,-1267200.,7.,0.0 
 10/07  16:00:00,22.625,17.640663193746,1267200.,0.0,-1267200.,7.,0.0 
 10/07  17:00:00,20.5,17.6730519573324,1267200.,0.0,-1267200.,7.,0.0 
 10/07  18:00:00,17.125,16.6875248266027,1267200.,0.0,-1267200.,7.,0.0 
 10/07  19:00:00,14.125,16.0536680929936,1267200.,0.0,-1267200.,7.,0.0 
 10/07  20:00:00,12.375,15.7102461938197,1267200.,0.0,-1267200.,7.,0.0 
 10/07  21:00:00,12.,15.5514761901535,1267200.,0.0,-1267200.,7.,0.0 
 10/07  22:00:00,10.75,15.3971308843485,1267200.,0.0,-1267200.,7.,0.0 
 10/07  23:00:00,9.375,15.1496793328958,1267200.,0.0,-1267200.,7.,0.0 
 10/07  24:00:00,9.625,14.963750583869,1267200.,0.0,-1267200.,7.,0.0 
 10/08  01:00:00,8.125,14.797068708836,1267200.,0.0,-1267200.,1.,0.0 
 10/08  02:00:00,9.5,14.5568056102751,1267200.,0.0,-1267200.,1.,0.0 
 10/08  03:00:00,9.125,14.5040741610992,1267200.,0.0,-1267200.,1.,0.0 
 10/08  04:00:00,6.75,14.1911537756336,1267200.,0.0,-1267200.,1.,0.0 
 10/08  05:00:00,6.625,13.9960062321924,1267200.,0.0,-1267200.,1.,0.0 
 10/08  06:00:00,7.,13.8791522781393,1267200.,0.0,-1267200.,1.,0.0 
 10/08  07:00:00,8.875,13.8731299558893,1267200.,0.0,-1267200.,1.,0.0 
 10/08  08:00:00,13.125,15.0787967031339,1267200.,0.0,-1267200.,1.,0.0 
 10/08  09:00:00,16.875,16.6554130163731,1267200.,0.0,-1267200.,1.,0.0 
 10/08  10:00:00,19.875,17.3702495220391,1267200.,0.0,-1267200.,1.,0.0 
 10/08  11:00:00,22.875,18.0867581281752,1267200.,0.0,-1267200.,1.,0.0 
 10/08  12:00:00,24.,18.398149434032,1267200.,0.0,-1267200.,1.,0.0 
 10/08  13:00:00,25.25,18.9046231084246,1267200.,0.0,-1267200.,1.,0.0 
 10/08  14:00:00,26.,19.5148006690251,1267200.,0.0,-1267200.,1.,0.0 
 10/08  15:00:00,25.375,19.6567158218028,1267200.,0.0,-1267200.,1.,0.0 
 10/08  16:00:00,23.75,19.2392898968465,1267200.,0.0,-1267200.,1.,0.0 
 10/08  17:00:00,21.75,18.8148524888876,1267200.,0.0,-1267200.,1.,0.0 
 10/08  18:00:00,18.5,18.4590534312254,1267200.,0.0,-1267200.,1.,0.0 
 10/08  19:00:00,15.75,18.0542666835789,1267200.,0.0,-1267200.,1.,0.0 
 10/08  20:00:00,13.125,17.7334917178901,1267200.,0.0,-1267200.,1.,0.0 
 10/08  21:00:00,12.,17.430407200811,1267200.,0.0,-1267200.,1.,0.0 
 10/08  22:00:00,10.75,17.1947900212573,1267200.,0.0,-1267200.,1.,0.0 
 10/08  23:00:00,9.375,16.9475434208088,1267200.,0.0,-1267200.,1.,0.0 
 10/08  24:00:00,9.,16.6946496885658,1267200.,0.0,-1267200.,1.,0.0 
 10/09  01:00:00,6.5,16.3184883379266,1267200.,0.0,-1267200.,2.,0.0 
 10/09  02:00:00,7.5,16.0132958095061,1267200.,0.0,-1267200.,2.,0.0 
 10/09  03:00:00,8.375,16.015415320283,1267200.,0.0,-1267200.,2.,0.0 
 10/09  04:00:00,8.625,15.828179039921,1267200.,0.0,-1267200.,2.,0.0 
 10/09  05:00:00,9.,15.6995610035955,1267200.,0.0,-1267200.,2.,0.0 
 10/09  06:00:00,8.375,15.4961495587338,1267200.,0.0,-1267200.,2.,0.0 
 10/09  07:00:00,7.375,15.3133285418222,1267200.,0.0,-1267200.,2.,0.0 
 10/09  08:00:00,12.625,16.2327183779801,1267200.,0.0,-1267200.,2.,0.0 
 10/09  09:00:00,16.625,17.8403297833114,1267200.,0.0,-1267200.,2.,0.0 
 10/09  10:00:00,18.25,18.5463372283874,1267200.,0.0,-1267200.,2.,0.0 
 10/09  11:00:00,20.25,19.0320404897009,1267200.,0.0,-1267200.,2.,0.0 
 10/09  12:00:00,21.625,19.5628332918349,1267200.,0.0,-1267200.,2.,0.0 
 10/09  13:00:00,22.625,19.9377410330162,1267200.,0.0,-1267200.,2.,0.0 
 10/09  14:00:00,23.625,20.2701575020229,1267200.,0.0,-1267200.,2.,0.0 
 10/09  15:00:00,23.375,20.506971293262,1267200.,0.0,-1267200.,2.,0.0 
 10/09  16:00:00,23.,20.6314285871994,1267200.,0.0,-1267200.,2.,0.0 
 10/09  17:00:00,21.125,20.372149452831,1267200.,0.0,-1267200.,2.,0.0 
 10/09  18:00:00,17.5,19.6777858620844,1267200.,0.0,-1267200.,2.,0.0 
 10/09  19:00:00,14.125,19.0169570265167,1267200.,0.0,-1267200.,2.,0.0 
 10/09  20:00:00,13.,18.7032951650992,1267200.,0.0,-1267200.,2.,0.0 
 10/09  21:00:00,11.125,18.4624121481757,1267200.,0.0,-1267200.,2.,0.0 
 10/09  22:00:00,11.25,18.2042745769757,1267200.,0.0,-1267200.,2.,0.0 
 10/09  23:00:00,10.125,18.0469407196504,1267200.,0.0,-1267200.,2.,0.0 
 10/09  24:00:00,9.,17.7146746903457,1267200.,0.0,-1267200.,2.,0.0 
 10/10  01:00:00,8.375,17.4370315196578,1267200.,0.0,-1267200.,3.,0.0 
 10/10  02:00:00,8.625,17.1177108037085,1267200.,0.0,-1267200.,3.,0.0 
 10/10  03:00:00,7.125,16.8079926239198,1267200.,0.0,-1267200.,3.,0.0 
 10/10  04:00:00,6.,16.537173193867,1267200.,0.0,-1267200.,3.,0.0 
 10/10  05:00:00,6.,16.2880596853096,1267200.,0.0,-1267200.,3.,0.0 
 10/10  06:00:00,4.75,15.999724789275,1267200.,0.0,-1267200.,3.,0.0 
 10/10  07:00:00,5.25,15.8156077453285,1267200.,0.0,-1267200.,3.,0.0 
 10/10  08:00:00,9.125,17.0286312858635,1267200.,0.0,-1267200.,3.,0.0 
 10/10  09:00:00,13.5,18.5423180832841,1267200.,0.0,-1267200.,3.,0.0 
 10/10  10:00:00,16.25,19.4368836510772,1267200.,0.0,-1267200.,3.,0.0 
 10/10  11:00:00,18.875,19.9063905852916,1267200.,0.0,-1267200.,3.,0.0 
 10/10  12:00:00,21.25,20.2268475801792,1267200.,0.0,-1267200.,3.,0.0 
 10/10  13:00:00,23.25,20.5393866765301,1267200.,0.0,-1267200.,3.,0.0 
 10/10  14:00:00,24.,20.9450448908141,1267200.,0.0,-1267200.,3.,0.0 
 10/10  15:00:00,24.,21.2340734319192,1267200.,0.0,-1267200.,3.,0.0 
 10/10  16:00:00,21.5,21.0260766579224,1267200.,0.0,-1267200.,3.,0.0 
 10/10  17:00:00,18.75,20.6516923542617,1267200.,0.0,-1267200.,3.,0.0 
 10/10  18:00:00,16.75,20.0506107638427,1267200.,0.0,-1267200.,3.,0.0 
 10/10  19:00:00,13.5,19.4582171946429,1267200.,0.0,-1267200.,3.,0.0 
 10/10  20:00:00,10.75,19.022674639146,1267200.,0.0,-1267200.,3.,0.0 
 10/10  21:00:00,10.625,18.7374811893392,1267200.,0.0,-1267200.,3.,0.0 
 10/10  22:00:00,9.125,18.4769849579461,1267200.,0.0,-1267200.,3.,0.0 
 10/10  23:00:00,8.,18.1533645597346,1267200.,0.0,-1267200.,3.,0.0 
 10/10  24:00:00,11.125,18.0049039981041,1267200.,0.0,-1267200.,3.,0.0 
 10/11  01:00:00,13.,17.9775228024374,1267200.,0.0,-1267200.,4.,0.0 
 10/11  02:00:00,9.25,17.7373266958324,1267200.,0.0,-1267200.,4.,0.0 
 10/11  03:00:00,5.75,17.2782524597555,1267200.,0.0,-1267200.,4.,0.0 
 10/11  04:00:00,4.375,16.9132427382715,1267200.,0.0,-1267200.,4.,0.0 
 10/11  05:00:00,5.25,16.6517036128444,1267200.,0.0,-1267200.,4.,0.0 
 10/11  06:00:00,4.75,16.4327893220674,1267200.,0.0,-1267200.,4.,0.0 
 10/11  07:00:00,5.25,16.2243032958571,1267200.,0.0,-1267200.,4.,0.0 
 10/11  08:00:00,7.25,16.7813825959657,1267200.,0.0,-1267200.,4.,0.0 
 10/11  09:00:00,9.25,17.3358700568444,1267200.,0.0,-1267200.,4.,0.0 
 10/11  10:00:00,11.25,17.9180431807637,1267200.,0.0,-1267200.,4.,0.0 
 10/11  11:00:00,13.25,18.4107097252219,1267200.,0.0,-1267200.,4.,0.0 
 10/11  12:00:00,15.875,18.8106827547512,1267200.,0.0,-1267200.,4.,0.0 
 10/11  13:00:00,17.625,19.0760500298124,1267200.,0.0,-1267200.,4.,0.0 
 10/11  14:00:00,18.625,19.3069557788672,1267200.,0.0,-1267200.,4.,0.0 
 10/11  15:00:00,19.,19.5266873891877,1267200.,0.0,-1267200.,4.,0.0 
 10/11  16:00:00,19.,19.6877641286821,1267200.,0.0,-1267200.,4.,0.0 
 10/11  17:00:00,17.75,19.5280112897767,1267200.,0.0,-1267200.,4.,0.0 
 10/11  18:00:00,13.875,18.7581896363782,1267200.,0.0,-1267200.,4.,0.0 
 10/11  19:00:00,10.125,18.0043283017474,1267200.,0.0,-1267200.,4.,0.0 
 10/11  20:00:00,8.375,17.5939525851822,1267200.,0.0,-1267200.,4.,0.0 
 10/11  21:00:00,7.375,17.3306340407911,1267200.,0.0,-1267200.,4.,0.0 
 10/11  22:00:00,5.125,16.9696680914133,1267200.,0.0,-1267200.,4.,0.0 
 10/11  23:00:00,5.25,16.6064232090467,1267200.,0.0,-1267200.,4.,0.0 
 10/11  24:00:00,6.,16.3336950187171,1267200.,0.0,-1267200.,4.,0.0 
 10/12  01:00:00,7.875,16.1398763548711,1267200.,0.0,-1267200.,5.,0.0 
 10/12  02:00:00,8.375,16.136563002773,1267200.,0.0,-1267200.,5.,0.0 
 10/12  03:00:00,5.5,15.8214555185884,1267200.,0.0,-1267200.,5.,0.0 
 10/12  04:00:00,4.,15.3607864550827,1267200.,0.0,-1267200.,5.,0.0 
 10/12  05:00:00,3.375,14.9669293218093,1267200.,0.0,-1267200.,5.,0.0 
 10/12  06:00:00,3.,14.6751101720441,1267200.,0.0,-1267200.,5.,0.0 
 10/12  07:00:00,3.625,14.5585271936412,1267200.,0.0,-1267200.,5.,0.0 
 10/12  08:00:00,5.25,14.8706920756421,1267200.,0.0,-1267200.,5.,0.0 
 10/12  09:00:00,7.875,15.4557387441622,1267200.,0.0,-1267200.,5.,0.0 
 10/12  10:00:00,10.875,15.9885199407672,1267200.,0.0,-1267200.,5.,0.0 
 10/12  11:00:00,13.875,16.4028309724075,1267200.,0.0,-1267200.,5.,0.0 
 10/12  12:00:00,15.625,16.7553456101071,1267200.,0.0,-1267200.,5.,0.0 
 10/12  13:00:00,16.625,17.3248492129936,1267200.,0.0,-1267200.,5.,0.0 
 10/12  14:00:00,18.25,17.9394350517414,1267200.,0.0,-1267200.,5.,0.0 
 10/12  15:00:00,20.25,18.4796022661915,1267200.,0.0,-1267200.,5.,0.0 
 10/12  16:00:00,21.,18.8999636169683,1267200.,0.0,-1267200.,5.,0.0 
 10/12  17:00:00,19.125,18.7575282986011,1267200.,0.0,-1267200.,5.,0.0 
 10/12  18:00:00,14.875,17.930266146898,1267200.,0.0,-1267200.,5.,0.0 
 10/12  19:00:00,11.75,17.031332836461,1267200.,0.0,-1267200.,5.,0.0 
